0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,Label
-3.0485063,4.77593,-0.6356294,4.758784,-2.7815382,0.015489929,-0.2854178,-1.8990796,-2.580383,-0.2778046,-0.29617575,0.9607644,0.36407048,-0.02007668,-0.23083529,0.1180875,-1.738038,-0.9404502,-1.5391978,-1.0114089,1.9509875,-1.2302781,-1.0189167,-0.0007326288,-0.12491705,0.35802215,-0.061348196,1.4583946,-0.18465921,0.3494297,0.8028515,-0.9007927,0.91857594,0.17855604,0.019947225,-0.27522287,-0.82578933,-0.53487915,1.2286686,-0.62761754,0.42667487,-0.945889,0.08042605,0.2757201,0.20416819,-0.09519401,-0.26912338,-0.15694223,-0.63746816,-0.31542987,0.044252016,0.034620363,-0.16705249,0.18728213,0.08950423,0.8540487,0.7309883,0.9368755,-0.19622554,-0.17800729,0.3992042,0.24964835,-0.6214445,-0.34127012,-0.33986878,0.17639259,0.012965919,0.098175764,0.20106909,-0.32729867,-0.22604914,-0.20303747,-0.36450803,0.074362285,-0.100052595,0.17573813,-0.08207053,-0.15137406,0.07876593,-0.25718185,0.27878743,0.4647411,0.2063816,-0.24577287,0.029448152,-0.07563001,-0.19343673,-0.21164961,-0.3449234,-0.34002525,0.09909896,-0.14540344,-0.24478866,0.21669532,0.32503754,-0.05948749,0.25927654,0.18139832,-0.26288357,0.0077471538,0.16687275,-0.023144607,-0.09507068,0.1523222,0.40617952,-0.07937607,0.083711766,0.24050142,-0.13869333,-0.023656506,0.057019647,-0.020716354,0.29428324,0.15106517,0.36145997,-0.0045815157,0.26472974,0.36601967,-0.30047962,0.031594355,-0.2984352,0.3629025,-0.13177244,-0.1786444,0.37842682,-0.0630177,-0.0907995,0.046566203,-0.030028794,-0.37258488,0.13293508,0.14027715,0.06510716,-0.052330643,0.05738855,-0.36289588,0.07916279,0.10260945,0.12112438,-0.11827159,-0.021776197,0.2294889,0.09138029,0.04885647,-0.20714901,0.03500382,0.089751676,0.17259356,-0.07972066,-0.0023507157,0
-4.045769,0.53768784,2.983702,0.022117116,-0.5972297,-0.4697952,-2.8094425,0.1454508,1.6212842,2.4011385,-1.0419207,0.9686826,-0.79654425,-0.15915024,1.1840781,-0.039174426,-0.16884568,-0.4628703,-0.20512964,0.56532776,-0.02902886,0.019587208,0.51262134,0.05658284,-1.1647418,-0.004170537,-0.44243956,-0.14789389,-0.087868415,-0.18358189,0.11274838,-0.89147186,0.41100705,0.72276384,0.17096643,0.48851195,-0.26819852,0.8003811,-0.74657786,-0.3532846,0.6707996,-0.0034160693,-0.7804509,0.8785259,1.3426219,0.47071415,0.5141379,-0.81195354,0.07627167,0.4138071,-0.37826592,0.311112,-0.6937385,0.3655042,0.0377107,-0.79515004,0.408791,-0.7355424,-0.3823624,-0.04383912,0.3429149,-0.024353145,0.13754344,0.3150196,0.094131686,0.34728125,0.07898798,0.2928667,-0.05814939,0.16914044,0.15611348,-0.00034490603,0.6477896,0.23689505,0.22565109,-0.34946024,0.4753709,0.54816544,-0.035681278,0.43915898,-0.36009085,0.33358335,0.28113312,0.4938298,-0.28358927,-0.01424512,0.17613618,-0.23458117,-0.468125,-0.0065057827,0.0913887,0.15606311,0.07565039,-0.54170877,0.17997418,-0.21540184,0.29730502,0.2902914,0.18868078,0.20818067,-0.19608247,-0.093882754,-0.21455325,-0.55258226,-0.3303502,0.24350841,-0.20701525,-0.059678644,-0.104477115,0.08965812,-0.15573737,-0.110402286,0.43191338,0.17548358,0.3928689,-0.07707216,-0.09911028,0.084681556,-0.09255152,0.10781663,-0.12206912,0.38441625,0.0837301,-0.046537187,0.14994362,-0.5491616,0.29372633,-0.04689122,-0.05693516,-0.21892478,0.073365584,-0.11933024,-0.10304731,-0.13016242,0.050741386,0.1255424,-0.11780602,-0.3128392,-0.05347299,-0.21052803,-0.04452475,0.078200825,0.052577443,0.060168132,-0.029388743,0.11899242,-0.074995436,0.17036924,-0.20294632,0.17687498,0
0.8627299,0.9371779,-2.097871,-1.397697,2.3722897,0.6585863,2.6260588,0.44410756,0.26314795,-0.47051594,0.1582345,2.5886633,0.39274937,0.037570626,-0.826438,-0.14427692,-0.8428535,0.09762449,0.64212334,0.19214374,-0.48864156,-0.10645991,0.77363837,1.1112124,-0.48985055,0.047064498,-0.18319201,-0.03139149,0.15043347,0.144249,-0.6886112,0.6180611,0.08861711,0.44352093,-0.45525315,-0.07162426,0.19493279,0.24000004,0.30959722,-0.17303745,0.66371024,-1.2306764,0.19340315,0.6746814,-0.006775833,0.3184996,-0.37440926,-0.17085905,-0.08068481,-0.022000114,-0.08356034,0.06983767,0.51083034,0.1888374,0.096341476,-0.299759,-0.45272875,0.30491647,0.0417068,-0.15628628,0.047241405,0.0791794,-0.7701076,1.1417338,-0.2966299,0.17869003,-0.21368517,0.42433685,0.05687148,0.46889,-0.6888306,0.15448706,0.40052426,-0.2793237,0.34351778,0.27987954,0.17981894,0.18780002,0.74192137,-0.57330185,0.3626241,0.0114904605,0.67252225,0.25588325,-0.23896208,0.16839203,-0.014436643,-0.08135034,-0.27479744,-0.3034717,-0.035002068,0.27594587,0.01978063,0.7050752,0.024212083,0.12201418,-0.5057851,-0.22804035,0.06481942,-0.09938995,-0.04623297,-0.12026003,0.05972372,0.526887,-0.5673103,0.33390602,-0.40755004,-0.16908643,0.08400133,-0.20931408,-0.028836543,-0.15221378,-0.4017732,-0.1238712,-0.29845187,-0.024546541,0.10556858,-0.06793842,-0.012645123,-0.20915517,-0.2005207,-0.10604221,-0.07236288,-0.10566296,0.21243778,-0.22157541,-0.21710375,-0.2169588,-0.073730186,-0.26136878,0.3845912,0.077828154,0.137394,0.09155094,-0.07354152,0.11703025,0.24044056,-0.18031703,0.31706044,-0.17076324,0.12010982,-0.022965448,-0.25303742,0.10959117,-0.13195495,0.04627924,-0.023271795,0.01865222,-0.21238557,0.21941961,0
1.9313667,0.37651095,3.5564117,-0.68659014,0.35990968,0.7254341,-2.557299,-0.13163537,0.7799093,-0.16783409,-0.45351115,-0.8981628,0.15412003,0.98081356,0.056617144,0.37733316,-1.2999884,-0.5528217,-0.20200887,-1.0653648,-0.3001794,0.50888026,-0.5482438,-0.25273886,0.43641293,-0.58698726,-0.5594029,0.069330014,0.27996936,0.007803984,0.22564046,0.04206966,-0.86515784,-0.07495723,0.6378626,0.1459517,-0.012914883,-0.35267994,-0.008727398,-0.006199096,0.16244668,0.42960325,0.14997123,-0.3688936,-0.4374395,-0.5012814,-0.09737603,-0.6347961,0.051627684,-0.22709149,0.28678843,0.1169172,0.27659133,-0.4794976,0.116961956,0.040255602,-0.33743823,0.42348725,-0.105544865,0.020141456,0.24054714,-0.47195145,-0.6022048,0.47995088,0.6428291,-0.8329441,0.27233106,0.065278694,-0.15657951,-0.28513044,0.22721916,-0.2598445,-0.5815332,-0.29450685,0.22275335,-0.37700868,0.19733503,0.038240653,-0.36486515,0.21351753,-0.091999196,0.21651392,0.1951809,0.053628065,-0.024378749,-0.04946885,-0.61877614,0.36959612,0.33297694,0.4358233,0.3304085,0.063092075,-0.2332974,0.23815593,0.1526689,0.010687553,0.14385729,0.14916877,0.17395882,0.01696341,-0.4912938,0.3096139,0.16606495,0.090581454,0.22428836,0.55510134,0.0030122106,-0.4453578,0.216702,0.19946307,-0.39239073,-0.35418287,-0.15059233,-0.37302944,0.027503245,-0.019442702,-0.06248496,-0.3307771,0.18310598,0.16933367,-0.014240566,0.26707596,-0.09043031,-0.27565265,0.5769963,-0.0285536,0.13816632,0.21972494,0.16154377,-0.1414392,0.042059895,-0.048873458,-0.12089248,0.13578689,-0.4009362,0.07625978,0.27149013,-0.10058876,0.15071127,-0.23276506,0.1091839,0.037531536,-0.0005052141,-0.11874343,0.010809665,-0.026819307,-0.33212668,0.30774024,-0.11308762,0.18878537,0
5.8217654,-0.1907821,-0.10449171,-0.47234273,0.25104976,0.20286737,-0.83939195,-0.28268376,0.15700646,0.15916243,-0.037879717,-0.4622662,-0.31504214,-0.10159024,-1.1256981,0.3737377,0.03289567,0.17344385,-0.6713511,0.109803796,-0.37516227,-0.66415477,0.15575334,0.09864507,0.14092892,0.19446416,0.49568972,0.24309659,0.065867625,-0.45747095,-0.24139082,-0.07499782,0.65300333,0.47474763,-0.7260671,-0.2964158,-0.20590085,0.107131094,-0.034451958,0.0769851,-0.09587663,0.41980815,0.12307186,0.26746225,0.11287921,0.6379995,-0.20832781,-0.5458167,0.38834062,-0.06489076,-0.6861789,0.23038496,-0.15920173,-0.35444424,0.15033758,0.5361673,0.5053408,0.39072123,-0.052995615,-0.17387886,0.197788,-0.33837584,-0.7824909,-0.063225195,-0.26912794,-0.21843007,0.0065621645,-0.44159606,0.10019104,0.8967752,0.027252413,-0.36723304,-0.414126,-0.2139276,-0.31248757,0.5135298,0.21571973,0.3462696,-0.085024945,-0.051893976,-0.58430904,-0.21632218,0.22821447,0.018723413,-0.018524209,0.09212672,-0.32680267,0.007074092,-0.3498647,0.10675975,0.14011219,0.1923113,-0.16252507,0.5002851,-0.0035225279,0.054700147,-0.13314691,0.19818506,0.08112962,0.114323266,-0.0028151248,0.12768029,-0.4975923,-0.24249466,-0.13181649,0.21166618,0.81808347,-0.007702375,-0.0812417,-0.09179897,0.3468104,-0.2607321,-0.22613613,-0.54702884,0.20109794,-0.22181168,0.1683531,0.09534206,0.18669201,-0.030511634,0.15706185,-0.42984068,0.1642046,0.18120824,-0.15980172,0.14353454,-0.096844465,-0.07058549,-0.124017976,-0.14357455,-0.3082674,-0.12380956,-0.2614846,0.06746492,0.008829311,-0.034232892,-0.051718317,-0.017942887,-0.27632987,-0.056329332,-0.29104182,-0.15654038,-0.14986724,-0.105307885,-0.226025,-0.13448033,-0.20824468,-0.12391762,0.16521047,0.20540525,0
-5.344545,0.059529405,0.24670686,-0.86756563,1.0133346,-0.19839403,-0.2652993,-1.3173063,-0.35398313,-1.4087288,-0.73797053,-0.027683368,0.9002692,-0.028567798,0.38988212,-0.025243739,-0.49245825,0.941315,0.05265319,0.10688605,-0.12923463,-1.0749067,0.120024145,0.046767563,-0.41427055,0.5088899,0.36276212,-0.35162488,0.21926227,-0.41621456,0.46236327,0.6016926,0.2809825,0.2157755,-0.079573,0.17475234,1.1050098,0.85054016,-0.13592042,0.23169757,-0.29420808,0.34825733,-0.20138253,0.37755585,0.06789435,-0.17018941,0.0927799,-0.21811037,0.18680465,0.28091365,0.11360463,-0.17234053,-0.213058,0.13143182,0.11923618,0.43596286,0.12939571,-0.051388472,0.19216514,0.045238424,0.15059735,0.014829771,0.015969357,-0.14304824,-0.18131533,-0.12311387,0.044788968,-0.29453608,0.48507527,0.44805303,0.089635655,0.26863727,0.10903539,0.26166457,0.16537322,-0.08245361,-0.3219462,0.219427,-0.0692052,-0.4715552,-0.045954347,-0.08910675,-0.14769019,0.03311122,-0.11669431,0.0847165,0.4750629,0.36852854,-0.27707592,-0.09821183,-0.1322223,0.03143043,-0.11759226,-0.09882389,-0.35089472,0.12660258,0.03161323,-0.41641223,-0.010290167,0.038468204,-0.2278296,-0.08723505,0.30718657,-0.22661589,0.21255107,-0.34554014,-0.25648275,0.07136605,0.04336055,-0.27404934,-0.35382476,-0.026364,0.22081266,0.05372973,-0.37272552,0.38019508,-0.18146545,0.17753348,0.0122825205,0.14049207,-0.2631419,-0.26438656,0.08525802,0.22035353,0.41724202,0.059939764,0.07495559,-0.1835896,0.26584354,-0.019702658,0.15175004,0.35965994,0.09643922,-0.17480865,-0.101979524,-0.23566774,-0.2511922,0.110354215,0.28213844,-0.08685214,0.109769456,0.054376144,0.13601157,0.2898179,-0.45897698,-0.16515563,0.11831398,0.04297236,0.25847128,0.006947972,0
-3.4893186,-4.4636383,-0.3192902,-3.4221745,-1.319628,1.576846,2.4291687,-0.4545268,1.7940823,-0.43182334,0.9588855,2.358753,1.2410295,-0.7068976,0.12109005,-2.7465842,0.99361587,0.25339365,2.2114017,0.15824534,1.4771775,-1.2338711,0.46601436,-0.13426903,-0.90755314,-0.8442282,-0.034212604,-0.10660716,0.26960465,-1.5721787,0.77893436,0.4575548,-0.5327871,0.23928376,0.067695096,1.130584,-0.50570035,0.53326106,1.7747824,-0.6159169,-0.8034786,0.45966023,0.8885709,-0.0357085,-0.08401624,-0.7190434,-0.1404455,-1.1024817,0.14920963,0.16886166,-0.19473328,-0.105872974,-0.58289325,-0.6507874,0.07635068,-0.25672945,0.32672212,-0.05359954,-0.10970923,0.32071063,0.07062596,0.16125551,0.69699377,0.029296424,-0.6314599,-0.067961164,0.5336453,0.25807327,0.588932,0.16543652,-0.6827521,-0.33645758,-0.22915252,-0.055976223,-0.49009386,-0.2945975,-0.087047786,-0.16735768,-0.3108246,0.3281831,-0.097586885,0.35670093,-0.35969323,-0.39644584,-0.13376838,0.45953563,-0.27662006,-0.18712509,0.20631988,-0.5258047,-0.1151607,-0.008843165,-0.066212855,0.13775615,0.06049101,0.07552286,-0.2130394,0.007444446,0.09467801,0.04202476,0.10226255,-0.07896127,-0.29175374,-0.147713,-0.061730087,-0.025101649,0.09890924,0.43463066,0.20594585,0.31031695,-0.10920433,0.33388153,-0.13472,-0.095773965,-0.088454425,-0.19633126,-0.010709659,-0.22053242,-0.14986026,0.14609101,-0.08238535,-0.039557364,0.20159082,-0.012477547,0.044892997,-0.016815225,0.094808176,0.0066724494,-0.011270331,0.015091655,-0.034172174,-0.2023595,-0.060369868,-0.055101655,-0.18903387,0.0142585775,0.18513264,0.089642674,-0.173342,-0.18133557,0.08982761,-0.06537368,-0.07979154,-0.09843089,-0.041915204,0.1393004,-0.07013983,0.042139508,-0.12870122,-0.06587002,0
-0.33884805,0.38121983,-1.1071845,3.7391763,1.3870407,-1.077373,-0.061424628,-2.003323,1.5357995,0.84641474,-0.8686593,0.2521859,1.3241467,0.39436728,0.89831436,0.191952,1.4485569,0.32742122,-1.1960716,-0.25296903,0.08152061,-0.40084472,-0.64425814,0.26965436,1.0320654,0.047994033,-0.5089524,0.7509816,1.0083357,-0.25505736,-0.14183311,0.42368287,-0.6760177,-0.5599766,-0.019824333,0.26787448,-0.83818406,-0.8461808,-0.1489613,0.11499361,0.24938709,-0.5700459,0.6200003,-0.3292185,0.27163294,-0.39538404,-0.032779273,-0.62359625,0.0879644,1.1634277,0.5299478,0.4081961,-0.22063425,-0.17207389,-0.40508002,-0.52347153,-0.8351308,0.0983371,0.19331852,-0.52354586,0.4725295,0.39643314,0.16205415,0.39096856,-0.23605308,-0.12604393,-0.53735644,-0.16439521,-0.3157791,0.0052032517,-0.7118152,-0.20210403,-0.43981567,0.4462169,-0.091700114,0.1437271,0.15801425,0.29692477,0.016315399,-0.089110896,-0.2288455,-0.27180466,-0.5467906,0.35044968,-0.0997849,-0.32214928,0.5588881,0.2604785,-0.26400054,-0.0435153,0.5552369,0.07212816,-0.20121916,-0.11790327,0.0129724685,0.21228428,0.009234063,0.081071265,0.09987109,0.06606692,0.034338143,0.03933415,0.14908452,0.25334746,0.14914475,-0.2886908,-0.14914125,-0.45575088,0.0475512,-0.012424568,-0.21129899,0.70114726,-0.18661433,0.16891718,-0.0708371,0.04400347,0.066737756,0.12087216,0.010414743,-0.049632166,0.4508025,0.26585656,0.13351643,-0.15555084,0.06004859,-0.271684,-0.08492551,0.06241251,-0.12166052,0.089934,-0.35823464,-0.137887,0.12794569,0.01899478,-0.030316465,-0.20469221,0.21510187,0.11968021,-0.054212235,0.36370096,-0.12416024,0.12451914,0.13687813,-0.15352274,-0.024949435,0.102055624,-0.09279126,0.016658088,0.01071495,0.24907552,0
0.0051760976,-3.616481,-2.202015,-0.20619738,0.42929336,0.9914988,2.0661514,-0.81213206,-1.0357064,0.019472813,-1.4287639,-0.656194,-1.4094318,0.9232039,0.5521713,1.6898082,-1.0552256,0.92237103,-0.04465716,1.1060199,-0.08549351,-0.9580061,-0.00024609672,-0.04945678,-0.059188887,-1.2465016,0.27787122,-0.39189526,-1.0915248,0.060431525,-0.0058053746,0.15278833,0.7494737,-0.23642035,0.19882715,-0.7972424,0.22210594,-0.5151933,-0.9171352,-0.311338,-0.6414635,-0.19664517,-0.30083907,-0.43776956,0.1985218,0.011493729,0.28453308,-0.40380654,0.20707816,0.33699042,-0.41948476,-0.58472264,-0.50628555,-0.2635278,0.17973371,0.48646992,0.8731496,0.5266953,0.23733573,0.24072006,0.33302024,-0.5674385,0.15361772,0.6426327,-0.6744005,-0.43206158,0.006447466,0.020284832,-0.5009031,-0.4142842,-0.75113213,-0.32484457,0.4665904,0.5066916,0.30125874,0.47778147,0.06628854,-0.028535707,-0.38996533,0.52363384,-0.23158318,-0.12672584,-0.16520926,0.23363455,-0.17463343,-0.4259717,0.09254548,0.15682067,0.62230104,0.3312145,-0.45551357,-0.11846167,0.1876218,0.530801,-0.17926753,0.30289868,0.17556316,0.13017601,0.28852147,-0.037693955,-0.10764765,0.005380417,-0.34711915,0.4345116,-0.1660884,0.15405172,-0.30039644,0.16935669,-0.1724191,-0.45812228,-0.27072072,0.4626098,0.11540424,0.56457907,0.08293552,0.0731193,-0.14353405,0.31806386,0.25093693,0.1786844,-0.31900576,-0.41066682,0.23224157,-0.0973522,0.15854426,-0.11162678,0.23526907,0.014473442,0.010708371,0.026791401,-0.09637854,-0.22670203,-0.089359984,0.12767403,-0.25200823,-0.11563599,-0.18873292,-0.007758988,0.10772236,-0.025942976,0.0509145,0.01905453,0.04948704,-0.14517967,0.038966462,-0.06781003,-0.08398368,0.050307125,0.017229619,-0.12669244,0
-2.0204272,7.0972466,-1.1336777,1.0016671,-0.4295414,0.026214207,-0.5185761,1.9015007,1.5121332,-1.0081453,-1.4220283,-1.9978001,-0.4104367,0.897814,0.19827354,0.09138963,0.57995975,0.21903358,0.7844732,-0.6016895,-0.113606036,-0.43390915,-0.15940662,0.6725722,-0.6320092,-0.4324861,0.22837435,-0.13144918,0.009930121,-0.025156673,-0.074556865,-0.17307748,-0.6563119,-0.24568912,-0.01888393,0.495477,0.15735444,0.02502526,-0.36064297,-0.15031475,0.025286768,0.3949562,0.18540776,-0.51432496,-0.14637451,0.10995547,0.31374237,-0.3976706,0.2610151,0.22940819,0.29353383,0.67175394,0.43586,-0.3836619,-0.0011995098,0.21354923,0.41629025,-0.260481,-0.11606029,0.17086767,0.058324706,-0.4666074,0.11591057,-0.08417605,-0.2517526,0.074722275,-0.57497346,-0.0700553,0.029027633,-0.2399095,0.21418808,-0.2304843,0.19685324,0.37333587,0.27331024,0.17183204,0.2846112,-0.48685887,0.3125028,-0.039496493,-0.03369894,0.41037712,0.15453655,-0.20862511,-0.019548763,-0.07603997,0.1816249,-0.048165843,-0.14985637,0.028818553,-0.25814486,0.09633373,0.052707624,-0.31606832,0.12353989,0.26385438,-0.41991287,-0.08600706,0.04804971,-0.35613438,0.22054721,0.27126604,0.0123822065,0.06937377,0.38646084,0.092832394,-0.1895575,0.28565767,-0.049169786,-0.33175233,0.30806613,0.11107428,0.36085758,-0.09880377,0.1783956,-0.15308689,0.09777696,-0.18668133,-0.06758008,-0.006824911,0.37738994,-0.12221962,-0.06949013,-0.061473448,0.10179084,0.1538182,-0.2117945,-0.15547867,0.10284872,0.06271142,0.18269537,-0.01445411,0.36899978,-0.0931905,-0.24653837,0.08015995,0.10025324,-0.06387423,-0.020057011,-0.27195057,-0.06883306,-0.25499773,-0.1256162,-0.16770622,-0.04592394,-0.11735985,0.12565029,0.19678472,-0.315027,0.056443833,0
2.5979176,1.85346,1.1377957,-2.0257323,0.5874114,-0.12262095,-0.0711544,2.175847,0.015353167,-1.4623106,-1.2929157,0.36345994,-1.3404123,-0.23601949,0.22942317,-0.9507438,0.21966317,-0.14056946,-0.044617098,0.39643386,0.54845124,0.44124362,0.6236814,0.08143895,0.22213314,-0.10363448,-0.3210423,1.1759459,-0.17601137,-0.6344644,-0.090508774,-0.021170245,-0.3637297,-0.109094225,0.14010003,-0.13881196,-0.34823504,0.39572144,-0.5312453,0.3821588,0.31644166,-0.14393099,-0.23161605,0.5045997,0.6280286,0.014673225,-0.33229432,0.17076258,-0.19279861,0.2798029,-0.19112244,-0.2068483,0.4184325,0.111969806,0.045387108,0.19721514,0.064609036,-0.1580061,0.21826807,-0.34008247,0.24518041,0.053048674,-0.068422966,0.21171989,0.2426533,0.15594627,-0.13731794,-0.32597014,0.15737933,0.18464416,-0.5374791,0.0037672382,-0.1262648,0.2896479,0.42833176,0.23867157,-0.34641376,0.047108874,0.20658353,0.02881847,0.1217623,0.060366355,0.25291163,0.0015316178,0.49351916,-0.100884445,0.101382375,0.11002853,-0.047552653,0.14660497,0.15329772,-0.4677052,0.034598663,0.013268076,-0.18362024,-0.11180196,0.13097906,0.11563096,-0.23556411,-0.2227957,-0.26476538,0.022609448,-0.49432737,-0.14007695,0.6690306,0.019376885,-0.19128725,-0.11682494,-0.09914551,0.21279624,0.22108158,-0.0031586636,-0.11900552,-0.011156798,-0.14791253,0.17843919,-0.114171326,-0.15283446,-0.071156055,-0.15972999,-0.02254113,0.09133981,0.37166607,0.09398544,0.074417524,-0.15411353,-0.14473343,0.14136575,0.12703721,0.25773424,-0.08649416,-0.06446594,-0.2766904,-0.26958779,-0.24128564,-0.07629986,-0.19089897,0.34840995,-0.124130584,-0.17844261,0.049897645,-0.040145587,-0.2011434,0.20198661,0.11345885,0.0028614711,-0.11138962,-0.07329559,-0.24554992,-0.42247552,0
-1.9259291,-0.4808385,0.12386907,0.7761693,-1.8958067,-1.9395627,1.120416,-1.2764066,-0.45280838,-0.28469843,-1.1573386,-0.6517902,0.108472995,-0.81128514,-0.052359674,0.4073003,0.0066219354,-0.45104432,-0.5174172,-0.7497908,0.955571,0.92121387,0.20669313,-0.6851037,-0.5415566,1.0060779,0.2803209,0.20533422,0.5301659,-0.70564467,-0.40209118,0.6119246,0.07987051,-0.87017775,0.42567763,0.17719191,1.1731814,0.10552744,-0.13940808,0.9833679,0.45166147,-0.8404521,0.28781453,-0.20338151,-0.048661195,-0.7932902,-1.154259,-0.24651831,0.22370079,0.34610775,0.17308955,0.045334928,0.031849813,-0.30771697,0.014937513,0.59032387,-0.12719855,0.3082403,0.2579437,0.41254446,-0.34350872,0.54720044,-0.13159227,0.58536565,0.22064961,0.53868103,0.9323701,0.22911483,0.15814908,-0.39002606,0.15138467,0.06728176,0.40173316,0.45965046,-0.18631917,0.25467485,0.36929083,-0.2880341,-0.36756298,-0.12774497,0.050318554,-0.10409765,-0.092679754,0.41901863,-0.21041384,0.12906821,0.10354923,-0.3668789,0.15157047,-0.06674693,-0.33656454,0.1025657,0.40982303,-0.048464105,-0.29503518,-0.14694372,-0.23613869,-0.23013447,-0.09199086,0.23361719,-0.25498933,-0.1958616,0.036442306,-0.17731287,0.27655864,-0.13041496,0.06337658,-0.06256409,-0.06856959,0.10097222,0.23808219,-0.29673678,0.13935411,0.25367427,-0.32567677,-0.11787872,-0.069195695,-0.26860204,-0.240918,-0.2739,0.055369366,-0.12631881,-0.037319645,0.17500658,0.42165813,-0.032600407,0.2981594,-0.02966552,0.12320832,-0.21411404,-0.6027191,-0.11436117,-0.110868365,-0.08317415,0.29336894,0.15551697,0.03152749,-0.3874185,0.05490426,-0.18079354,-0.059297014,0.38572457,-0.122382894,-0.1946235,-0.036488254,-0.264156,-0.23032771,-0.025366876,0.2521421,0.1926741,0
5.849962,-2.4995828,0.8900192,2.917103,-0.066105716,0.43468133,-0.28302923,-0.67100245,-1.3097612,-1.2771755,0.767066,0.35734642,0.90400034,0.07879425,-0.992148,0.014361282,0.76762664,0.0060967742,-0.47682303,-0.49049103,-0.21592464,-0.56859976,0.4678204,-0.36438134,-0.20087427,-0.392585,1.4725521,-0.7409772,-0.25506783,0.33104503,0.6340571,-0.9713779,-0.4255916,-0.029275449,0.35825804,0.39706784,-0.7750507,0.3777716,-0.5942294,-0.34957954,-0.49050575,-0.2745965,0.7074575,-0.7715774,-0.09061976,-0.027398787,0.28412142,-0.078309245,0.2718861,0.09519602,0.20674561,0.61659914,-0.3862819,-0.23636416,-0.018607419,-0.18029533,-0.36974394,-0.17817892,-0.2513658,-0.116221145,-0.3001736,0.4641591,-0.813106,0.42649302,0.17999728,0.17271508,0.24068978,-0.5974783,-0.0018368717,-0.0908672,-0.15368307,-0.08851445,0.3428715,0.0074062203,-0.044727664,0.31851578,-0.017704492,0.20682096,0.41706145,0.17476779,-0.22890913,0.5138767,0.18793382,-0.5324367,-0.06004427,-0.25991476,0.09771679,-0.16224055,0.2155613,-0.06020877,-0.08369835,-0.12006238,-0.06646273,-0.16005978,0.56764096,-0.26116794,-0.011497595,0.21927224,0.0075006187,0.112353176,0.026253734,-0.27586904,-0.08974153,0.015009202,0.080310404,0.09054334,0.28212202,-0.2182542,0.27233592,-0.012175793,-0.0290224,-0.3540746,-0.2893071,0.070007935,-0.09976305,0.36068195,-0.16325201,0.36299986,0.12977836,0.6860498,-0.06782678,-0.19220187,0.11700857,-0.037634023,-0.18767744,-0.04560631,0.04527007,0.31668192,0.12230552,0.40814078,0.108490236,-0.22353871,-0.029664759,0.19572927,0.25017095,0.19411539,-0.072543465,-0.42203248,0.013081157,-0.3168165,0.27356595,0.10619349,0.16068831,0.3004817,0.0625278,-0.24863933,0.07649184,0.13863532,0.09355599,0.041495673,0
1.2761747,-4.099333,-0.3731981,0.13188751,2.0323098,1.0943394,0.36293423,-0.3653188,0.17017142,-1.1361214,-0.8945939,0.7833744,-0.9947692,1.1481422,-0.20935372,0.4611146,-0.1552694,0.6508451,0.5759146,0.32518518,-0.2407835,-0.9879304,0.17576644,0.7497089,-1.0166504,-1.3147045,0.11787205,0.28905398,-0.4002571,0.6461785,-0.4710341,0.35485572,0.28174227,0.717216,0.19487548,0.353412,0.30782172,0.48576176,0.009002318,0.31332847,-0.04246055,-0.022429517,-0.5571689,0.043568633,0.2985368,-0.6897512,-0.01967712,-0.013567063,0.13329144,0.16674054,0.23511624,0.0961425,0.94969606,0.49642137,-0.369352,-0.47960067,-0.16140932,0.3411753,-0.47294202,-0.048931494,-0.12774573,0.3081265,-0.37292272,0.32609317,-0.024316063,-0.5017766,0.40760723,0.24072999,0.1464201,-0.30109575,-0.42946273,0.3159174,-0.16097614,-0.09162049,-0.4954919,-0.12781385,-0.19048256,0.06714924,0.04802238,0.109299816,0.62520695,0.09111375,0.68778974,0.039689463,-0.15485607,-0.22723614,0.4067821,-0.16391858,-0.4613033,0.13989215,0.0887606,0.21127799,-0.0413324,0.006476369,0.28437477,-0.8588286,0.3323503,-0.2802918,0.0053202654,0.052703515,-0.08219965,-0.233738,0.19151223,-0.13938569,-0.05221981,-0.49892324,0.40616375,0.09818649,-0.25787035,0.02341463,-0.25256163,0.082371086,0.3193434,0.043652177,-0.15374412,0.22586322,0.16676497,-0.294373,0.5862266,0.0038215327,0.3216635,-0.28021643,-0.37853888,0.04091999,0.02033947,0.16915528,-0.3355529,0.1795387,0.025723482,0.21519151,-0.10092069,0.09170114,0.014135974,-0.2721764,0.0705118,-0.010986549,0.041339528,-0.08776497,-0.23324788,0.11854046,0.016314574,-0.13531259,-0.05055886,-0.3783798,-0.006240025,-0.08501352,-0.13105498,0.21685606,0.003346332,0.021441862,0
